Derge	Lhasa	BuddhaNexus Link
D3808 		https://buddhanexus.net/tib/text/T03D3808
D3809 		https://buddhanexus.net/tib/text/T03D3809
D3810 		https://buddhanexus.net/tib/text/T03D3810
D3811 		https://buddhanexus.net/tib/text/T03D3811
D3812 		https://buddhanexus.net/tib/text/T03D3812
D3813 		https://buddhanexus.net/tib/text/T03D3813
D3814 		https://buddhanexus.net/tib/text/T03D3814
D3815 		https://buddhanexus.net/tib/text/T03D3815
D3816 		https://buddhanexus.net/tib/text/T03D3816
D3817 		https://buddhanexus.net/tib/text/T03D3817
D3818 		https://buddhanexus.net/tib/text/T03D3818
D3819 		https://buddhanexus.net/tib/text/T03D3819
D3820 		https://buddhanexus.net/tib/text/T03D3820
D3821 		https://buddhanexus.net/tib/text/T03D3821
D3822 		https://buddhanexus.net/tib/text/T03D3822
D3823 		https://buddhanexus.net/tib/text/T03D3823
D3825 		https://buddhanexus.net/tib/text/T04D3825
D3826 		https://buddhanexus.net/tib/text/T04D3826
D3827 		https://buddhanexus.net/tib/text/T04D3827
D3828 		https://buddhanexus.net/tib/text/T04D3828
D3829 		https://buddhanexus.net/tib/text/T04D3829
D3830 		https://buddhanexus.net/tib/text/T04D3830
D3831 		https://buddhanexus.net/tib/text/T04D3831
D3832 		https://buddhanexus.net/tib/text/T04D3832
D3833 		https://buddhanexus.net/tib/text/T04D3833
D3834 		https://buddhanexus.net/tib/text/T04D3834
D3835 		https://buddhanexus.net/tib/text/T04D3835
D3836 		https://buddhanexus.net/tib/text/T04D3836
D3837 		https://buddhanexus.net/tib/text/T04D3837
D3838 		https://buddhanexus.net/tib/text/T04D3838
D3839 		https://buddhanexus.net/tib/text/T04D3839
D3840 		https://buddhanexus.net/tib/text/T04D3840
D3841 		https://buddhanexus.net/tib/text/T04D3841
D3842 		https://buddhanexus.net/tib/text/T04D3842
D3843 		https://buddhanexus.net/tib/text/T04D3843
D3844 		https://buddhanexus.net/tib/text/T04D3844
D3845 		https://buddhanexus.net/tib/text/T04D3845
D3846 		https://buddhanexus.net/tib/text/T04D3846
D3847 		https://buddhanexus.net/tib/text/T04D3847
D3848 		https://buddhanexus.net/tib/text/T04D3848
D3849 		https://buddhanexus.net/tib/text/T04D3849
D3850 		https://buddhanexus.net/tib/text/T04D3850
D3851 		https://buddhanexus.net/tib/text/T04D3851
D3852 		https://buddhanexus.net/tib/text/T04D3852
D3853 		https://buddhanexus.net/tib/text/T04D3853
D3854 		https://buddhanexus.net/tib/text/T04D3854
D3855 		https://buddhanexus.net/tib/text/T04D3855
D3856 		https://buddhanexus.net/tib/text/T04D3856
D3857 		https://buddhanexus.net/tib/text/T04D3857
D3858 		https://buddhanexus.net/tib/text/T04D3858
D3859.1 		https://buddhanexus.net/tib/text/T04D3859-1
D3859.2 		https://buddhanexus.net/tib/text/T04D3859-2
D3859.3 		https://buddhanexus.net/tib/text/T04D3859-3
D3860 		https://buddhanexus.net/tib/text/T04D3860
D3861 		https://buddhanexus.net/tib/text/T04D3861
D3862 		https://buddhanexus.net/tib/text/T04D3862
D3863 		https://buddhanexus.net/tib/text/T04D3863
D3864 		https://buddhanexus.net/tib/text/T04D3864
D3865 		https://buddhanexus.net/tib/text/T04D3865
D3866 		https://buddhanexus.net/tib/text/T04D3866
D3867 		https://buddhanexus.net/tib/text/T04D3867
D3868 		https://buddhanexus.net/tib/text/T04D3868
D3869 		https://buddhanexus.net/tib/text/T04D3869
D3870 		https://buddhanexus.net/tib/text/T04D3870
D3871 		https://buddhanexus.net/tib/text/T04D3871
D3872 		https://buddhanexus.net/tib/text/T04D3872
D3873 		https://buddhanexus.net/tib/text/T04D3873
D3874 		https://buddhanexus.net/tib/text/T04D3874
D3875b 		https://buddhanexus.net/tib/text/T04D3875b
D3875a 		https://buddhanexus.net/tib/text/T04D3875a
D3876 		https://buddhanexus.net/tib/text/T04D3876
D3877 		https://buddhanexus.net/tib/text/T04D3877
D3878 		https://buddhanexus.net/tib/text/T04D3878
D3879 		https://buddhanexus.net/tib/text/T04D3879
D3880 		https://buddhanexus.net/tib/text/T04D3880
D3881 		https://buddhanexus.net/tib/text/T04D3881
D3882 		https://buddhanexus.net/tib/text/T04D3882
D3883 		https://buddhanexus.net/tib/text/T04D3883
D3884 		https://buddhanexus.net/tib/text/T04D3884
D3885 		https://buddhanexus.net/tib/text/T04D3885
D3886 		https://buddhanexus.net/tib/text/T04D3886
D3887 		https://buddhanexus.net/tib/text/T04D3887
D3888 		https://buddhanexus.net/tib/text/T04D3888
D3889 		https://buddhanexus.net/tib/text/T04D3889
D3890 		https://buddhanexus.net/tib/text/T04D3890
D3891 		https://buddhanexus.net/tib/text/T04D3891
D3892 		https://buddhanexus.net/tib/text/T04D3892
D3893 		https://buddhanexus.net/tib/text/T04D3893
D3894 		https://buddhanexus.net/tib/text/T04D3894
D3895 		https://buddhanexus.net/tib/text/T04D3895
D3896 		https://buddhanexus.net/tib/text/T04D3896
D3897 		https://buddhanexus.net/tib/text/T04D3897
D3898 		https://buddhanexus.net/tib/text/T04D3898
D3899 		https://buddhanexus.net/tib/text/T04D3899
D3900 		https://buddhanexus.net/tib/text/T04D3900
D3901 		https://buddhanexus.net/tib/text/T04D3901
D3902 		https://buddhanexus.net/tib/text/T04D3902
D3903 		https://buddhanexus.net/tib/text/T04D3903
D3904 		https://buddhanexus.net/tib/text/T04D3904
D3905 		https://buddhanexus.net/tib/text/T04D3905
D3906 		https://buddhanexus.net/tib/text/T04D3906
D3907 		https://buddhanexus.net/tib/text/T04D3907
D3908 		https://buddhanexus.net/tib/text/T04D3908
D3909 		https://buddhanexus.net/tib/text/T04D3909
D3910 		https://buddhanexus.net/tib/text/T04D3910
D3911 		https://buddhanexus.net/tib/text/T04D3911
D3912 		https://buddhanexus.net/tib/text/T04D3912
D3913 		https://buddhanexus.net/tib/text/T04D3913
D3914 		https://buddhanexus.net/tib/text/T04D3914
D3915 		https://buddhanexus.net/tib/text/T04D3915
D3916 		https://buddhanexus.net/tib/text/T04D3916
D3917 		https://buddhanexus.net/tib/text/T04D3917
D3918 		https://buddhanexus.net/tib/text/T04D3918
D3919 		https://buddhanexus.net/tib/text/T04D3919
D3920 		https://buddhanexus.net/tib/text/T04D3920
D3921 		https://buddhanexus.net/tib/text/T04D3921
D3922 		https://buddhanexus.net/tib/text/T04D3922
D3923 		https://buddhanexus.net/tib/text/T04D3923
D3924 		https://buddhanexus.net/tib/text/T04D3924
D3925 		https://buddhanexus.net/tib/text/T04D3925
D3926 		https://buddhanexus.net/tib/text/T04D3926
D3927 		https://buddhanexus.net/tib/text/T04D3927
D3928 		https://buddhanexus.net/tib/text/T04D3928
D3929 		https://buddhanexus.net/tib/text/T04D3929
D3930 		https://buddhanexus.net/tib/text/T04D3930
D3931 		https://buddhanexus.net/tib/text/T04D3931
D3932 		https://buddhanexus.net/tib/text/T04D3932
D3933 		https://buddhanexus.net/tib/text/T04D3933
D3934 		https://buddhanexus.net/tib/text/T04D3934
D3935 		https://buddhanexus.net/tib/text/T04D3935
D3936 		https://buddhanexus.net/tib/text/T04D3936
D3937 		https://buddhanexus.net/tib/text/T04D3937
D3938 		https://buddhanexus.net/tib/text/T04D3938
D3939 		https://buddhanexus.net/tib/text/T04D3939
D3940 		https://buddhanexus.net/tib/text/T04D3940
D3941 		https://buddhanexus.net/tib/text/T04D3941
D3942 		https://buddhanexus.net/tib/text/T04D3942
D3943 		https://buddhanexus.net/tib/text/T04D3943
D3944 		https://buddhanexus.net/tib/text/T04D3944
D3945 		https://buddhanexus.net/tib/text/T04D3945
D3946 		https://buddhanexus.net/tib/text/T04D3946
D3947 		https://buddhanexus.net/tib/text/T04D3947
D3948 		https://buddhanexus.net/tib/text/T04D3948
D3949 		https://buddhanexus.net/tib/text/T04D3949
D3950 		https://buddhanexus.net/tib/text/T04D3950
D3951 		https://buddhanexus.net/tib/text/T04D3951
D3952 		https://buddhanexus.net/tib/text/T04D3952
D3953 		https://buddhanexus.net/tib/text/T04D3953
D3954 		https://buddhanexus.net/tib/text/T04D3954
D3955 		https://buddhanexus.net/tib/text/T04D3955
D3956 		https://buddhanexus.net/tib/text/T04D3956
D3957 		https://buddhanexus.net/tib/text/T04D3957
D3958 		https://buddhanexus.net/tib/text/T04D3958
D3959 		https://buddhanexus.net/tib/text/T04D3959
D3960 		https://buddhanexus.net/tib/text/T04D3960
D3961 		https://buddhanexus.net/tib/text/T04D3961
D3962 		https://buddhanexus.net/tib/text/T04D3962
D3963 		https://buddhanexus.net/tib/text/T04D3963
D3964 		https://buddhanexus.net/tib/text/T04D3964
D3965 		https://buddhanexus.net/tib/text/T04D3965
D3966 		https://buddhanexus.net/tib/text/T04D3966
D3967 		https://buddhanexus.net/tib/text/T04D3967
D3968 		https://buddhanexus.net/tib/text/T04D3968
D3969 		https://buddhanexus.net/tib/text/T04D3969
D3970 		https://buddhanexus.net/tib/text/T04D3970
D3971 		https://buddhanexus.net/tib/text/T04D3971
D3972 		https://buddhanexus.net/tib/text/T04D3972
D3973 		https://buddhanexus.net/tib/text/T04D3973
D3974 		https://buddhanexus.net/tib/text/T04D3974
D3975 		https://buddhanexus.net/tib/text/T04D3975
D3976 		https://buddhanexus.net/tib/text/T04D3976
D3977 		https://buddhanexus.net/tib/text/T04D3977
D3978 		https://buddhanexus.net/tib/text/T04D3978
D3979 		https://buddhanexus.net/tib/text/T04D3979
D3980 		https://buddhanexus.net/tib/text/T04D3980
D3981 		https://buddhanexus.net/tib/text/T05D3981
D3982 		https://buddhanexus.net/tib/text/T05D3982
D3983 		https://buddhanexus.net/tib/text/T05D3983
D3984 		https://buddhanexus.net/tib/text/T05D3984
D3985 		https://buddhanexus.net/tib/text/T05D3985
D3986 		https://buddhanexus.net/tib/text/T05D3986
D3987 		https://buddhanexus.net/tib/text/T05D3987
D3988 		https://buddhanexus.net/tib/text/T05D3988
D3989 		https://buddhanexus.net/tib/text/T05D3989
D3990b 		https://buddhanexus.net/tib/text/T05D3990b
D3990a 		https://buddhanexus.net/tib/text/T05D3990a
D3991 		https://buddhanexus.net/tib/text/T05D3991
D3992 		https://buddhanexus.net/tib/text/T05D3992
D3993 		https://buddhanexus.net/tib/text/T05D3993
D3994 		https://buddhanexus.net/tib/text/T05D3994
D3995 		https://buddhanexus.net/tib/text/T05D3995
D3996 		https://buddhanexus.net/tib/text/T05D3996
D3997 		https://buddhanexus.net/tib/text/T05D3997
D3998 		https://buddhanexus.net/tib/text/T05D3998
D3999 		https://buddhanexus.net/tib/text/T05D3999
D4000 		https://buddhanexus.net/tib/text/T05D4000
D4001 		https://buddhanexus.net/tib/text/T05D4001
D4002 		https://buddhanexus.net/tib/text/T05D4002
D4003 		https://buddhanexus.net/tib/text/T05D4003
D4004 		https://buddhanexus.net/tib/text/T05D4004
D4005 		https://buddhanexus.net/tib/text/T05D4005
D4006 		https://buddhanexus.net/tib/text/T05D4006
D4007 		https://buddhanexus.net/tib/text/T05D4007
D4008 		https://buddhanexus.net/tib/text/T05D4008
D4009 		https://buddhanexus.net/tib/text/T05D4009
D4010 		https://buddhanexus.net/tib/text/T05D4010
D4011 		https://buddhanexus.net/tib/text/T05D4011
D4012 		https://buddhanexus.net/tib/text/T05D4012
D4013 		https://buddhanexus.net/tib/text/T05D4013
D4014 		https://buddhanexus.net/tib/text/T05D4014
D4015 		https://buddhanexus.net/tib/text/T05D4015
D4016.1 		https://buddhanexus.net/tib/text/T05D4016-1
D4016.2 		https://buddhanexus.net/tib/text/T05D4016-2
D4016.3 		https://buddhanexus.net/tib/text/T05D4016-3
D4017 		https://buddhanexus.net/tib/text/T05D4017
D4018 		https://buddhanexus.net/tib/text/T05D4018
D4019 		https://buddhanexus.net/tib/text/T05D4019
D4020 		https://buddhanexus.net/tib/text/T06D4020
D4021 		https://buddhanexus.net/tib/text/T06D4021
D4022 		https://buddhanexus.net/tib/text/T06D4022
D4023 		https://buddhanexus.net/tib/text/T06D4023
D4024 		https://buddhanexus.net/tib/text/T06D4024
D4025 		https://buddhanexus.net/tib/text/T06D4025
D4026 		https://buddhanexus.net/tib/text/T06D4026
D4027 		https://buddhanexus.net/tib/text/T06D4027
D4028 		https://buddhanexus.net/tib/text/T06D4028
D4029 		https://buddhanexus.net/tib/text/T06D4029
D4030 		https://buddhanexus.net/tib/text/T06D4030
D4031 		https://buddhanexus.net/tib/text/T06D4031
D4032 		https://buddhanexus.net/tib/text/T06D4032
D4033 		https://buddhanexus.net/tib/text/T06D4033
D4034.1 		https://buddhanexus.net/tib/text/T06D4034-1
D4034.2 		https://buddhanexus.net/tib/text/T06D4034-2
D4035 		https://buddhanexus.net/tib/text/T06D4035
D4036 		https://buddhanexus.net/tib/text/T06D4036
D4037 		https://buddhanexus.net/tib/text/T06D4037
D4038.1 		https://buddhanexus.net/tib/text/T06D4038-1
D4038.2 		https://buddhanexus.net/tib/text/T06D4038-2
D4039 		https://buddhanexus.net/tib/text/T06D4039
D4040 		https://buddhanexus.net/tib/text/T06D4040
D4041 		https://buddhanexus.net/tib/text/T06D4041
D4042 		https://buddhanexus.net/tib/text/T06D4042
D4043 		https://buddhanexus.net/tib/text/T06D4043
D4044 		https://buddhanexus.net/tib/text/T06D4044
D4045 		https://buddhanexus.net/tib/text/T06D4045
D4046 		https://buddhanexus.net/tib/text/T06D4046
D4047 		https://buddhanexus.net/tib/text/T06D4047
D4048 		https://buddhanexus.net/tib/text/T06D4048
D4049 		https://buddhanexus.net/tib/text/T06D4049
D4050 		https://buddhanexus.net/tib/text/T06D4050
D4051 		https://buddhanexus.net/tib/text/T06D4051
D4052 		https://buddhanexus.net/tib/text/T06D4052
D4053 		https://buddhanexus.net/tib/text/T06D4053
D4054 		https://buddhanexus.net/tib/text/T06D4054
D4055 		https://buddhanexus.net/tib/text/T06D4055
D4056 		https://buddhanexus.net/tib/text/T06D4056
D4057 		https://buddhanexus.net/tib/text/T06D4057
D4058 		https://buddhanexus.net/tib/text/T06D4058
D4059 		https://buddhanexus.net/tib/text/T06D4059
D4060 		https://buddhanexus.net/tib/text/T06D4060
D4061 		https://buddhanexus.net/tib/text/T06D4061
D4062 		https://buddhanexus.net/tib/text/T06D4062
D4063 		https://buddhanexus.net/tib/text/T06D4063
D4064 		https://buddhanexus.net/tib/text/T06D4064
D4065 		https://buddhanexus.net/tib/text/T06D4065
D4066 		https://buddhanexus.net/tib/text/T06D4066
D4067 		https://buddhanexus.net/tib/text/T06D4067
D4068 		https://buddhanexus.net/tib/text/T06D4068
D4069 		https://buddhanexus.net/tib/text/T06D4069
D4070 		https://buddhanexus.net/tib/text/T06D4070
D4071 		https://buddhanexus.net/tib/text/T06D4071
D4072 		https://buddhanexus.net/tib/text/T06D4072
D4073 		https://buddhanexus.net/tib/text/T06D4073
D4074 		https://buddhanexus.net/tib/text/T06D4074
D4075 		https://buddhanexus.net/tib/text/T06D4075
D4076 		https://buddhanexus.net/tib/text/T06D4076
D4077 		https://buddhanexus.net/tib/text/T06D4077
D4078 		https://buddhanexus.net/tib/text/T06D4078
D4079 		https://buddhanexus.net/tib/text/T06D4079
D4080 		https://buddhanexus.net/tib/text/T06D4080
D4081 		https://buddhanexus.net/tib/text/T06D4081
D4082 		https://buddhanexus.net/tib/text/T06D4082
D4083 		https://buddhanexus.net/tib/text/T06D4083
D4084 		https://buddhanexus.net/tib/text/T06D4084
D4085 		https://buddhanexus.net/tib/text/T06D4085
D4086 		https://buddhanexus.net/tib/text/T07D4086
D4087 		https://buddhanexus.net/tib/text/T07D4087
D4088 		https://buddhanexus.net/tib/text/T07D4088
D4089 		https://buddhanexus.net/tib/text/T07D4089
D4090.1 		https://buddhanexus.net/tib/text/T07D4090-1
D4090.2 		https://buddhanexus.net/tib/text/T07D4090-2
D4091 		https://buddhanexus.net/tib/text/T07D4091
D4092.1 		https://buddhanexus.net/tib/text/T07D4092-1
D4092.2 		https://buddhanexus.net/tib/text/T07D4092-2
D4093.1 		https://buddhanexus.net/tib/text/T07D4093-1
D4093.2 		https://buddhanexus.net/tib/text/T07D4093-2
D4094.1 		https://buddhanexus.net/tib/text/T07D4094-1
D4094.2 		https://buddhanexus.net/tib/text/T07D4094-2
D4095 		https://buddhanexus.net/tib/text/T07D4095
D4096 		https://buddhanexus.net/tib/text/T07D4096
D4097 		https://buddhanexus.net/tib/text/T07D4097
D4098 		https://buddhanexus.net/tib/text/T07D4098
D4099 		https://buddhanexus.net/tib/text/T07D4099
D4100.1 		https://buddhanexus.net/tib/text/T07D4100-1
D4100.2 		https://buddhanexus.net/tib/text/T07D4100-2
D4101 		https://buddhanexus.net/tib/text/T07D4101
D4102 		https://buddhanexus.net/tib/text/T07D4102
D4103 		https://buddhanexus.net/tib/text/T07D4103
D4104.1 		https://buddhanexus.net/tib/text/T08D4104-1
D4104.2 		https://buddhanexus.net/tib/text/T08D4104-2
D4105 		https://buddhanexus.net/tib/text/T08D4105
D4106.1 		https://buddhanexus.net/tib/text/T08D4106-1
D4106.2 		https://buddhanexus.net/tib/text/T08D4106-2
D4106.3 		https://buddhanexus.net/tib/text/T08D4106-3
D4107 		https://buddhanexus.net/tib/text/T08D4107
D4108 		https://buddhanexus.net/tib/text/T08D4108
D4109 		https://buddhanexus.net/tib/text/T08D4109
D4110 		https://buddhanexus.net/tib/text/T08D4110
D4111 		https://buddhanexus.net/tib/text/T08D4111
D4112 		https://buddhanexus.net/tib/text/T08D4112
D4113 		https://buddhanexus.net/tib/text/T08D4113
D4114 		https://buddhanexus.net/tib/text/T08D4114
D4115 		https://buddhanexus.net/tib/text/T08D4115
D4116 		https://buddhanexus.net/tib/text/T08D4116
D4117 		https://buddhanexus.net/tib/text/T08D4117
D4118 		https://buddhanexus.net/tib/text/T08D4118
D4119.1 		https://buddhanexus.net/tib/text/T08D4119-1
D4119.2 		https://buddhanexus.net/tib/text/T08D4119-2
D4120.1 		https://buddhanexus.net/tib/text/T08D4120-1
D4120.2 		https://buddhanexus.net/tib/text/T08D4120-2
D4121 		https://buddhanexus.net/tib/text/T08D4121
D4122 		https://buddhanexus.net/tib/text/T08D4122
D4123 		https://buddhanexus.net/tib/text/T08D4123
D4124 		https://buddhanexus.net/tib/text/T08D4124
D4125 		https://buddhanexus.net/tib/text/T08D4125
D4126 		https://buddhanexus.net/tib/text/T08D4126
D4127 		https://buddhanexus.net/tib/text/T08D4127
D4128 		https://buddhanexus.net/tib/text/T08D4128
D4129 		https://buddhanexus.net/tib/text/T08D4129
D4130 		https://buddhanexus.net/tib/text/T08D4130
D4131 		https://buddhanexus.net/tib/text/T08D4131
D4132 		https://buddhanexus.net/tib/text/T08D4132
D4133 		https://buddhanexus.net/tib/text/T08D4133
D4134 		https://buddhanexus.net/tib/text/T08D4134
D4135 		https://buddhanexus.net/tib/text/T08D4135
D4136 		https://buddhanexus.net/tib/text/T08D4136
D4137 		https://buddhanexus.net/tib/text/T08D4137
D4138 		https://buddhanexus.net/tib/text/T08D4138
D4139 		https://buddhanexus.net/tib/text/T08D4139
D4140 		https://buddhanexus.net/tib/text/T08D4140
D4141 		https://buddhanexus.net/tib/text/T08D4141
D4142 		https://buddhanexus.net/tib/text/T08D4142
D4143 		https://buddhanexus.net/tib/text/T08D4143
D4144 		https://buddhanexus.net/tib/text/T08D4144
D4145 		https://buddhanexus.net/tib/text/T08D4145
D4146 		https://buddhanexus.net/tib/text/T08D4146
D4147 		https://buddhanexus.net/tib/text/T08D4147
D4148 		https://buddhanexus.net/tib/text/T08D4148
D4149 		https://buddhanexus.net/tib/text/T08D4149
D4150 		https://buddhanexus.net/tib/text/T09D4150
D4151 		https://buddhanexus.net/tib/text/T09D4151
D4152 		https://buddhanexus.net/tib/text/T09D4152
D4153 		https://buddhanexus.net/tib/text/T09D4153
D4154 		https://buddhanexus.net/tib/text/T09D4154
D4155.1 		https://buddhanexus.net/tib/text/T09D4155-1
D4155.2 		https://buddhanexus.net/tib/text/T09D4155-2
D4156 		https://buddhanexus.net/tib/text/T09D4156
D4157 		https://buddhanexus.net/tib/text/T09D4157
D4158 		https://buddhanexus.net/tib/text/T10D4158
D4159 		https://buddhanexus.net/tib/text/T10D4159
D4160 		https://buddhanexus.net/tib/text/T10D4160
D4161 		https://buddhanexus.net/tib/text/T10D4161
D4162 		https://buddhanexus.net/tib/text/T10D4162
D4163 		https://buddhanexus.net/tib/text/T10D4163
D4164 		https://buddhanexus.net/tib/text/T10D4164
D4165 		https://buddhanexus.net/tib/text/T10D4165
D4166 		https://buddhanexus.net/tib/text/T10D4166
D4167 		https://buddhanexus.net/tib/text/T10D4167
D4168 		https://buddhanexus.net/tib/text/T10D4168
D4169 		https://buddhanexus.net/tib/text/T10D4169
D4170 		https://buddhanexus.net/tib/text/T10D4170
