Derge	Lhasa	BuddhaNexus link
		https://buddhanexus.net/tib/text/NK041(di)046
		https://buddhanexus.net/tib/text/NK041(di)047
		https://buddhanexus.net/tib/text/NK041(di)048
		https://buddhanexus.net/tib/text/NK041(di)049
		https://buddhanexus.net/tib/text/NK041(di)050
		https://buddhanexus.net/tib/text/NK041(di)051
		https://buddhanexus.net/tib/text/NK041(di)052
		https://buddhanexus.net/tib/text/NK041(di)053
		https://buddhanexus.net/tib/text/NK041(di)054
		https://buddhanexus.net/tib/text/NK042(ni)001
		https://buddhanexus.net/tib/text/NK042(ni)002
		https://buddhanexus.net/tib/text/NK042(ni)003
		https://buddhanexus.net/tib/text/NK042(ni)004
		https://buddhanexus.net/tib/text/NK042(ni)005
		https://buddhanexus.net/tib/text/NK042(ni)006
		https://buddhanexus.net/tib/text/NK043(pi)001
		https://buddhanexus.net/tib/text/NK044(phi)001
		https://buddhanexus.net/tib/text/NK045(bi)001
		https://buddhanexus.net/tib/text/NK045(bi)002
		https://buddhanexus.net/tib/text/NK045(bi)003
		https://buddhanexus.net/tib/text/NK045(bi)004
		https://buddhanexus.net/tib/text/NK045(bi)005
		https://buddhanexus.net/tib/text/NK045(bi)006
		https://buddhanexus.net/tib/text/NK046(mi)001
		https://buddhanexus.net/tib/text/NK046(mi)002
		https://buddhanexus.net/tib/text/NK046(mi)003
		https://buddhanexus.net/tib/text/NK047(tsi)001
		https://buddhanexus.net/tib/text/NK047(tsi)002
		https://buddhanexus.net/tib/text/NK047(tsi)003
		https://buddhanexus.net/tib/text/NK047(tsi)004
		https://buddhanexus.net/tib/text/NK047(tsi)005
		https://buddhanexus.net/tib/text/NK047(tsi)006
		https://buddhanexus.net/tib/text/NK048(tshi)001
		https://buddhanexus.net/tib/text/NK048(tshi)002
		https://buddhanexus.net/tib/text/NK048(tshi)003
		https://buddhanexus.net/tib/text/NK048(tshi)004
		https://buddhanexus.net/tib/text/NK049(dzi)001
		https://buddhanexus.net/tib/text/NK049(dzi)002
		https://buddhanexus.net/tib/text/NK050(wi)001
		https://buddhanexus.net/tib/text/NK050(wi)002
		https://buddhanexus.net/tib/text/NK050(wi)003
		https://buddhanexus.net/tib/text/NK050(wi)004
		https://buddhanexus.net/tib/text/NK050(wi)005
		https://buddhanexus.net/tib/text/NK050(wi)006
		https://buddhanexus.net/tib/text/NK050(wi)007
		https://buddhanexus.net/tib/text/NK050(wi)008
		https://buddhanexus.net/tib/text/NK050(wi)009
		https://buddhanexus.net/tib/text/NK050(wi)010
		https://buddhanexus.net/tib/text/NK050(wi)011
		https://buddhanexus.net/tib/text/NK050(wi)012
		https://buddhanexus.net/tib/text/NK051(zhi)001
		https://buddhanexus.net/tib/text/NK051(zhi)002
		https://buddhanexus.net/tib/text/NK051(zhi)003
		https://buddhanexus.net/tib/text/NK051(zhi)004
		https://buddhanexus.net/tib/text/NK051(zhi)005
		https://buddhanexus.net/tib/text/NK052(zi)001
		https://buddhanexus.net/tib/text/NK052(zi)002
		https://buddhanexus.net/tib/text/NK052(zi)003
		https://buddhanexus.net/tib/text/NK052(zi)004
		https://buddhanexus.net/tib/text/NK053('i)001
		https://buddhanexus.net/tib/text/NK054(yi)001
		https://buddhanexus.net/tib/text/NK055(ri)001
		https://buddhanexus.net/tib/text/NK056(li)001
		https://buddhanexus.net/tib/text/NK057(shi)001
		https://buddhanexus.net/tib/text/NK058(si)001
		https://buddhanexus.net/tib/text/NK059(hi)001
		https://buddhanexus.net/tib/text/NK059(hi)002
		https://buddhanexus.net/tib/text/NK059(hi)003
		https://buddhanexus.net/tib/text/NK059(hi)004
		https://buddhanexus.net/tib/text/NK060(i)001
		https://buddhanexus.net/tib/text/NK060(i)002
		https://buddhanexus.net/tib/text/NK061(ku)001
		https://buddhanexus.net/tib/text/NK062(khu)001
		https://buddhanexus.net/tib/text/NK063(gu)001
		https://buddhanexus.net/tib/text/NK063(gu)002
		https://buddhanexus.net/tib/text/NK063(gu)003
		https://buddhanexus.net/tib/text/NK063(gu)004
		https://buddhanexus.net/tib/text/NK064(ngu)001
		https://buddhanexus.net/tib/text/NK064(ngu)002
		https://buddhanexus.net/tib/text/NK065(cu)001
		https://buddhanexus.net/tib/text/NK066(chu)001
		https://buddhanexus.net/tib/text/NK067(ju)001
		https://buddhanexus.net/tib/text/NK067(ju)002
		https://buddhanexus.net/tib/text/NK067(ju)003
		https://buddhanexus.net/tib/text/NK067(ju)004
		https://buddhanexus.net/tib/text/NK068(nyu)001
		https://buddhanexus.net/tib/text/NK069(tu)001
		https://buddhanexus.net/tib/text/NK069(tu)002
		https://buddhanexus.net/tib/text/NK070(thu)001
		https://buddhanexus.net/tib/text/NK071(du)001
		https://buddhanexus.net/tib/text/NK071(du)002
		https://buddhanexus.net/tib/text/NK071(du)003
		https://buddhanexus.net/tib/text/NK071(du)004
		https://buddhanexus.net/tib/text/NK071(du)005
		https://buddhanexus.net/tib/text/NK071(du)006
		https://buddhanexus.net/tib/text/NK071(du)007
		https://buddhanexus.net/tib/text/NK071(du)008
		https://buddhanexus.net/tib/text/NK072(nu)001
		https://buddhanexus.net/tib/text/NK072(nu)002
		https://buddhanexus.net/tib/text/NK072(nu)003
		https://buddhanexus.net/tib/text/NK072(nu)004
		https://buddhanexus.net/tib/text/NK072(nu)005
		https://buddhanexus.net/tib/text/NK072(nu)006
		https://buddhanexus.net/tib/text/NK073(pu)001
		https://buddhanexus.net/tib/text/NK073(pu)002
		https://buddhanexus.net/tib/text/NK073(pu)003
		https://buddhanexus.net/tib/text/NK073(pu)004
		https://buddhanexus.net/tib/text/NK073(pu)005
		https://buddhanexus.net/tib/text/NK073(pu)006
		https://buddhanexus.net/tib/text/NK073(pu)007
		https://buddhanexus.net/tib/text/NK073(pu)008
		https://buddhanexus.net/tib/text/NK074(phu)001
		https://buddhanexus.net/tib/text/NK074(phu)002
		https://buddhanexus.net/tib/text/NK074(phu)003
		https://buddhanexus.net/tib/text/NK074(phu)004
		https://buddhanexus.net/tib/text/NK074(phu)005
		https://buddhanexus.net/tib/text/NK075(bu)001
		https://buddhanexus.net/tib/text/NK075(bu)002
		https://buddhanexus.net/tib/text/NK075(bu)003
		https://buddhanexus.net/tib/text/NK075(bu)004
		https://buddhanexus.net/tib/text/NK076(mu)001
		https://buddhanexus.net/tib/text/NK076(mu)002
		https://buddhanexus.net/tib/text/NK077(tsu)001
		https://buddhanexus.net/tib/text/NK078(tshu)001
		https://buddhanexus.net/tib/text/NK079(dzu)001
		https://buddhanexus.net/tib/text/NK079(dzu)002
		https://buddhanexus.net/tib/text/NK079(dzu)003
		https://buddhanexus.net/tib/text/NK079(dzu)004
		https://buddhanexus.net/tib/text/NK080(wu)001
		https://buddhanexus.net/tib/text/NK080(wu)002
		https://buddhanexus.net/tib/text/NK080(wu)003
		https://buddhanexus.net/tib/text/NK080(wu)004
		https://buddhanexus.net/tib/text/NK080(wu)005
		https://buddhanexus.net/tib/text/NK080(wu)006
		https://buddhanexus.net/tib/text/NK080(wu)007
		https://buddhanexus.net/tib/text/NK080(wu)008
		https://buddhanexus.net/tib/text/NK080(wu)009
		https://buddhanexus.net/tib/text/NK080(wu)010
		https://buddhanexus.net/tib/text/NK080(wu)011
		https://buddhanexus.net/tib/text/NK080(wu)012
		https://buddhanexus.net/tib/text/NK080(wu)013
		https://buddhanexus.net/tib/text/NK080(wu)014
		https://buddhanexus.net/tib/text/NK080(wu)015
		https://buddhanexus.net/tib/text/NK080(wu)016
		https://buddhanexus.net/tib/text/NK080(wu)017
		https://buddhanexus.net/tib/text/NK080(wu)018
		https://buddhanexus.net/tib/text/NK080(wu)019
		https://buddhanexus.net/tib/text/NK080(wu)020
		https://buddhanexus.net/tib/text/NK080(wu)021
		https://buddhanexus.net/tib/text/NK080(wu)022
		https://buddhanexus.net/tib/text/NK080(wu)023
		https://buddhanexus.net/tib/text/NK080(wu)024
		https://buddhanexus.net/tib/text/NK080(wu)025
		https://buddhanexus.net/tib/text/NK080(wu)026
		https://buddhanexus.net/tib/text/NK080(wu)027
		https://buddhanexus.net/tib/text/NK080(wu)028
		https://buddhanexus.net/tib/text/NK080(wu)029
		https://buddhanexus.net/tib/text/NK080(wu)030
		https://buddhanexus.net/tib/text/NK080(wu)031
		https://buddhanexus.net/tib/text/NK080(wu)032
		https://buddhanexus.net/tib/text/NK080(wu)033
		https://buddhanexus.net/tib/text/NK080(wu)034
		https://buddhanexus.net/tib/text/NK080(wu)035
		https://buddhanexus.net/tib/text/NK080(wu)036
		https://buddhanexus.net/tib/text/NK080(wu)037
		https://buddhanexus.net/tib/text/NK081(zhu)001
		https://buddhanexus.net/tib/text/NK081(zhu)002
		https://buddhanexus.net/tib/text/NK081(zhu)003
		https://buddhanexus.net/tib/text/NK081(zhu)004
		https://buddhanexus.net/tib/text/NK081(zhu)005
		https://buddhanexus.net/tib/text/NK081(zhu)006
		https://buddhanexus.net/tib/text/NK081(zhu)007
		https://buddhanexus.net/tib/text/NK081(zhu)008
		https://buddhanexus.net/tib/text/NK081(zhu)009
		https://buddhanexus.net/tib/text/NK081(zhu)010
		https://buddhanexus.net/tib/text/NK081(zhu)011
		https://buddhanexus.net/tib/text/NK081(zhu)012
		https://buddhanexus.net/tib/text/NK081(zhu)013
		https://buddhanexus.net/tib/text/NK081(zhu)014
		https://buddhanexus.net/tib/text/NK081(zhu)015
		https://buddhanexus.net/tib/text/NK081(zhu)016
		https://buddhanexus.net/tib/text/NK081(zhu)017
		https://buddhanexus.net/tib/text/NK081(zhu)018
		https://buddhanexus.net/tib/text/NK081(zhu)019
		https://buddhanexus.net/tib/text/NK081(zhu)020
		https://buddhanexus.net/tib/text/NK082(zu)001
		https://buddhanexus.net/tib/text/NK082(zu)002
		https://buddhanexus.net/tib/text/NK082(zu)003
		https://buddhanexus.net/tib/text/NK082(zu)004
		https://buddhanexus.net/tib/text/NK082(zu)005
		https://buddhanexus.net/tib/text/NK082(zu)006
		https://buddhanexus.net/tib/text/NK082(zu)007
		https://buddhanexus.net/tib/text/NK082(zu)008
		https://buddhanexus.net/tib/text/NK082(zu)009
		https://buddhanexus.net/tib/text/NK082(zu)010
		https://buddhanexus.net/tib/text/NK082(zu)011
		https://buddhanexus.net/tib/text/NK082(zu)012
		https://buddhanexus.net/tib/text/NK082(zu)013
		https://buddhanexus.net/tib/text/NK082(zu)014
		https://buddhanexus.net/tib/text/NK082(zu)015
		https://buddhanexus.net/tib/text/NK082(zu)016
		https://buddhanexus.net/tib/text/NK082(zu)017
		https://buddhanexus.net/tib/text/NK082(zu)018
		https://buddhanexus.net/tib/text/NK082(zu)019
		https://buddhanexus.net/tib/text/NK082(zu)020
		https://buddhanexus.net/tib/text/NK082(zu)021
		https://buddhanexus.net/tib/text/NK082(zu)022
		https://buddhanexus.net/tib/text/NK082(zu)023
		https://buddhanexus.net/tib/text/NK082(zu)024
		https://buddhanexus.net/tib/text/NK082(zu)025
		https://buddhanexus.net/tib/text/NK082(zu)026
		https://buddhanexus.net/tib/text/NK083('u)001
		https://buddhanexus.net/tib/text/NK083('u)002
		https://buddhanexus.net/tib/text/NK083('u)003
		https://buddhanexus.net/tib/text/NK083('u)004
		https://buddhanexus.net/tib/text/NK083('u)005
		https://buddhanexus.net/tib/text/NK083('u)006
		https://buddhanexus.net/tib/text/NK083('u)007
		https://buddhanexus.net/tib/text/NK084(yu)001
		https://buddhanexus.net/tib/text/NK084(yu)002
		https://buddhanexus.net/tib/text/NK084(yu)003
		https://buddhanexus.net/tib/text/NK084(yu)004
		https://buddhanexus.net/tib/text/NK084(yu)005
		https://buddhanexus.net/tib/text/NK084(yu)006
		https://buddhanexus.net/tib/text/NK085(ru)001
		https://buddhanexus.net/tib/text/NK085(ru)002
		https://buddhanexus.net/tib/text/NK085(ru)003
		https://buddhanexus.net/tib/text/NK085(ru)004
		https://buddhanexus.net/tib/text/NK085(ru)005
		https://buddhanexus.net/tib/text/NK085(ru)006
		https://buddhanexus.net/tib/text/NK085(ru)007
		https://buddhanexus.net/tib/text/NK085(ru)008
		https://buddhanexus.net/tib/text/NK085(ru)009
		https://buddhanexus.net/tib/text/NK086(lu)001
		https://buddhanexus.net/tib/text/NK086(lu)002
		https://buddhanexus.net/tib/text/NK086(lu)003
		https://buddhanexus.net/tib/text/NK087(shu)001
		https://buddhanexus.net/tib/text/NK087(shu)002
		https://buddhanexus.net/tib/text/NK087(shu)003
		https://buddhanexus.net/tib/text/NK087(shu)004
		https://buddhanexus.net/tib/text/NK087(shu)005
		https://buddhanexus.net/tib/text/NK087(shu)006
		https://buddhanexus.net/tib/text/NK087(shu)007
		https://buddhanexus.net/tib/text/NK087(shu)008
		https://buddhanexus.net/tib/text/NK088(su)001
		https://buddhanexus.net/tib/text/NK089(hu)001
		https://buddhanexus.net/tib/text/NK090(u)001
		https://buddhanexus.net/tib/text/NK090(u)002
		https://buddhanexus.net/tib/text/NK090(u)003
		https://buddhanexus.net/tib/text/NK090(u)004
		https://buddhanexus.net/tib/text/NK090(u)005
		https://buddhanexus.net/tib/text/NK090(u)006
		https://buddhanexus.net/tib/text/NK090(u)007
		https://buddhanexus.net/tib/text/NK091(ke)001
		https://buddhanexus.net/tib/text/NK092(khe)001
		https://buddhanexus.net/tib/text/NK093(ge)001
		https://buddhanexus.net/tib/text/NK093(ge)002
		https://buddhanexus.net/tib/text/NK094(nge)001
		https://buddhanexus.net/tib/text/NK095(ce)001
		https://buddhanexus.net/tib/text/NK096(che)001
		https://buddhanexus.net/tib/text/NK097(je)001
		https://buddhanexus.net/tib/text/NK098(nye)001
		https://buddhanexus.net/tib/text/NK098(nye)002
		https://buddhanexus.net/tib/text/NK098(nye)003
		https://buddhanexus.net/tib/text/NK098(nye)004
		https://buddhanexus.net/tib/text/NK098(nye)005
		https://buddhanexus.net/tib/text/NK098(nye)006
		https://buddhanexus.net/tib/text/NK098(nye)007
		https://buddhanexus.net/tib/text/NK098(nye)008
		https://buddhanexus.net/tib/text/NK098(nye)009
		https://buddhanexus.net/tib/text/NK098(nye)010
		https://buddhanexus.net/tib/text/NK098(nye)011
		https://buddhanexus.net/tib/text/NK098(nye)012
		https://buddhanexus.net/tib/text/NK098(nye)013
		https://buddhanexus.net/tib/text/NK098(nye)014
		https://buddhanexus.net/tib/text/NK098(nye)015
		https://buddhanexus.net/tib/text/NK098(nye)016
		https://buddhanexus.net/tib/text/NK098(nye)017
		https://buddhanexus.net/tib/text/NK098(nye)018
		https://buddhanexus.net/tib/text/NK098(nye)019
		https://buddhanexus.net/tib/text/NK098(nye)020
		https://buddhanexus.net/tib/text/NK099(te)001
		https://buddhanexus.net/tib/text/NK099(te)002
		https://buddhanexus.net/tib/text/NK099(te)003
		https://buddhanexus.net/tib/text/NK099(te)004
		https://buddhanexus.net/tib/text/NK099(te)005
		https://buddhanexus.net/tib/text/NK099(te)006
		https://buddhanexus.net/tib/text/NK099(te)007
		https://buddhanexus.net/tib/text/NK099(te)008
		https://buddhanexus.net/tib/text/NK099(te)009
		https://buddhanexus.net/tib/text/NK099(te)010
		https://buddhanexus.net/tib/text/NK099(te)011
		https://buddhanexus.net/tib/text/NK099(te)012
		https://buddhanexus.net/tib/text/NK099(te)013
		https://buddhanexus.net/tib/text/NK099(te)014
		https://buddhanexus.net/tib/text/NK099(te)015
		https://buddhanexus.net/tib/text/NK099(te)016
		https://buddhanexus.net/tib/text/NK099(te)017
		https://buddhanexus.net/tib/text/NK099(te)018
		https://buddhanexus.net/tib/text/NK099(te)019
		https://buddhanexus.net/tib/text/NK099(te)020
		https://buddhanexus.net/tib/text/NK099(te)021
		https://buddhanexus.net/tib/text/NK099(te)022
		https://buddhanexus.net/tib/text/NK099(te)023
		https://buddhanexus.net/tib/text/NK100(the)001
		https://buddhanexus.net/tib/text/NK100(the)002
		https://buddhanexus.net/tib/text/NK100(the)003
		https://buddhanexus.net/tib/text/NK100(the)004
		https://buddhanexus.net/tib/text/NK100(the)005
		https://buddhanexus.net/tib/text/NK100(the)006
		https://buddhanexus.net/tib/text/NK100(the)007
		https://buddhanexus.net/tib/text/NK100(the)008
		https://buddhanexus.net/tib/text/NK100(the)009
		https://buddhanexus.net/tib/text/NK100(the)010
		https://buddhanexus.net/tib/text/NK100(the)011
		https://buddhanexus.net/tib/text/NK100(the)012
		https://buddhanexus.net/tib/text/NK100(the)013
		https://buddhanexus.net/tib/text/NK100(the)014
		https://buddhanexus.net/tib/text/NK100(the)015
		https://buddhanexus.net/tib/text/NK100(the)016
		https://buddhanexus.net/tib/text/NK100(the)017
		https://buddhanexus.net/tib/text/NK100(the)018
		https://buddhanexus.net/tib/text/NK100(the)019
		https://buddhanexus.net/tib/text/NK100(the)020
		https://buddhanexus.net/tib/text/NK101(de)001
		https://buddhanexus.net/tib/text/NK101(de)002
		https://buddhanexus.net/tib/text/NK101(de)003
		https://buddhanexus.net/tib/text/NK101(de)004
		https://buddhanexus.net/tib/text/NK101(de)005
		https://buddhanexus.net/tib/text/NK101(de)006
		https://buddhanexus.net/tib/text/NK102(ne)001
		https://buddhanexus.net/tib/text/NK102(ne)002
		https://buddhanexus.net/tib/text/NK102(ne)003
		https://buddhanexus.net/tib/text/NK102(ne)004
		https://buddhanexus.net/tib/text/NK103(pe)001
		https://buddhanexus.net/tib/text/NK103(pe)002
		https://buddhanexus.net/tib/text/NK103(pe)003
		https://buddhanexus.net/tib/text/NK103(pe)004
		https://buddhanexus.net/tib/text/NK103(pe)005
		https://buddhanexus.net/tib/text/NK103(pe)006
		https://buddhanexus.net/tib/text/NK103(pe)007
		https://buddhanexus.net/tib/text/NK103(pe)008
		https://buddhanexus.net/tib/text/NK103(pe)009
		https://buddhanexus.net/tib/text/NK103(pe)010
		https://buddhanexus.net/tib/text/NK103(pe)011
		https://buddhanexus.net/tib/text/NK103(pe)012
		https://buddhanexus.net/tib/text/NK103(pe)013
		https://buddhanexus.net/tib/text/NK103(pe)014
		https://buddhanexus.net/tib/text/NK103(pe)015
		https://buddhanexus.net/tib/text/NK103(pe)016
		https://buddhanexus.net/tib/text/NK103(pe)017
		https://buddhanexus.net/tib/text/NK103(pe)018
		https://buddhanexus.net/tib/text/NK103(pe)019
		https://buddhanexus.net/tib/text/NK103(pe)020
		https://buddhanexus.net/tib/text/NK103(pe)021
		https://buddhanexus.net/tib/text/NK103(pe)022
		https://buddhanexus.net/tib/text/NK103(pe)023
		https://buddhanexus.net/tib/text/NK103(pe)024
		https://buddhanexus.net/tib/text/NK104(phe)001
		https://buddhanexus.net/tib/text/NK105(be)001
		https://buddhanexus.net/tib/text/NK105(be)002
		https://buddhanexus.net/tib/text/NK106(me)001
		https://buddhanexus.net/tib/text/NK106(me)002
		https://buddhanexus.net/tib/text/NK106(me)003
		https://buddhanexus.net/tib/text/NK106(me)004
		https://buddhanexus.net/tib/text/NK106(me)005
		https://buddhanexus.net/tib/text/NK106(me)006
		https://buddhanexus.net/tib/text/NK106(me)007
		https://buddhanexus.net/tib/text/NK106(me)008
		https://buddhanexus.net/tib/text/NK106(me)009
		https://buddhanexus.net/tib/text/NK106(me)010
		https://buddhanexus.net/tib/text/NK106(me)011
		https://buddhanexus.net/tib/text/NK106(me)012
		https://buddhanexus.net/tib/text/NK106(me)013
		https://buddhanexus.net/tib/text/NK107(tse)001
		https://buddhanexus.net/tib/text/NK108(tshe)001
		https://buddhanexus.net/tib/text/NK109(dze)001
		https://buddhanexus.net/tib/text/NK109(dze)002
		https://buddhanexus.net/tib/text/NK110(we)001
		https://buddhanexus.net/tib/text/NK110(we)002
		https://buddhanexus.net/tib/text/NK110(we)003
		https://buddhanexus.net/tib/text/NK111(zhe)001
		https://buddhanexus.net/tib/text/NK111(zhe)002
		https://buddhanexus.net/tib/text/NK111(zhe)003
		https://buddhanexus.net/tib/text/NK111(zhe)004
		https://buddhanexus.net/tib/text/NK111(zhe)005
		https://buddhanexus.net/tib/text/NK111(zhe)006
		https://buddhanexus.net/tib/text/NK112(ze)001
		https://buddhanexus.net/tib/text/NK112(ze)002
		https://buddhanexus.net/tib/text/NK112(ze)003
		https://buddhanexus.net/tib/text/NK112(ze)004
